time|pressure
 3644154897.7884931564 |   709283
  3644154898.788189888 |   709282
 3644154899.7880969048 |   709284
 3644154900.7882099152 |   709285
 3644154901.7881140709 |   709288
 3644154902.7882299423 |   709288
 3644154903.7881331444 |   709290
  3644154904.788351059 |   709291
 3644154905.7881531715 |   709293
 3644154906.7883682251 |   709294
 3644154907.7881698608 |   709294
 3644154908.7882847786 |   709294
 3644154909.7882928848 |   709294
 3644154910.7883019447 |   709293
 3644154911.7882089615 |   709292
 3644154912.7887368202 |   709291
 3644154913.7883300781 |   709290
 3644154914.7882370949 |   709287
 3644154915.7883491516 |   709286
 3644154916.7883582115 |   709285
 3644154917.7883691788 |   709284
 3644154918.7883758545 |   709283
 3644154919.7883858681 |   709284
 3644154920.7883958817 |   709283
 3644154921.7884039879 |   709285
 3644154922.7886219025 |   709287
  3644154923.788424015 |   709289
  3644154924.788433075 |   709293
 3644154925.7885460854 |   709295
 3644154926.7883491516 |   709295
 3644154927.7884597778 |   709296
 3644154928.7884697914 |   709297
  3644154929.788479805 |   709295
 3644154930.7884888649 |   709294
 3644154931.7884979248 |   709291
 3644154932.7884039879 |   709287
 3644154933.7885160446 |   709284
 3644154934.7884221077 |   709282
 3644154935.7885360718 |   709282
 3644154936.7884402275 |   709282
 3644154937.7885532379 |   709283
 3644154938.7884612083 |   709286
 3644154939.7885718346 |   709289
 3644154940.7885818481 |   709292
 3644154941.7885928154 |   709294
  3644154942.788599968 |   709296
 3644154943.7886099815 |   709296
 3644154944.7886199951 |   709294
 3644154945.7885241508 |   709293
 3644154946.7887420654 |   709292
  3644154947.788752079 |   709288
 3644154948.7885532379 |   709287
 3644154949.7884578705 |   709284
 3644154950.7885718346 |   709283
 3644154951.7886838913 |   709284
 3644154952.7885899544 |   709285
 3644154953.7884960175 |   709286
 3644154954.7886071205 |   709288
 3644154955.7886171341 |   709290
 3644154956.7887320518 |   709292
 3644154957.7886362076 |   709293
  3644154958.788749218 |   709294
 3644154959.7886562347 |   709295
 3644154960.7887678146 |   709293
  3644154961.788672924 |   709291
 3644154962.7886838913 |   709289
  3644154963.788588047 |   709286
 3644154964.7887010574 |   709283
 3644154965.7886080742 |   709281
 3644154966.7887191772 |   709280
 3644154967.7887291908 |   709279
 3644154968.7888441086 |   709278
 3644154969.7888522148 |   709279
 3644154970.7888607979 |   709281
  3644154971.788872242 |   709282
 3644154972.7887759209 |   709285
 3644154973.7888889313 |   709289
  3644154974.789317131 |   709290
 3644154975.7889080048 |   709293
 3644154976.7888131142 |   709295
 3644154977.7889280319 |   709296
 3644154978.7889351845 |   709294
 3644154979.7889451981 |   709293
 3644154980.7891640663 |   709289
 3644154981.7893810272 |   709287
 3644154982.7888689041 |   709284
 3644154983.7892961502 |   709283
 3644154984.7888870239 |   709281
  3644154985.789000988 |   709280
 3644154986.7889080048 |   709282
  3644154987.788916111 |   709283
 3644154988.7895488739 |   709284
 3644154989.7893519402 |   709286
 3644154990.7893590927 |   709290
 3644154991.7890558243 |   709292
  3644154992.789484024 |   709293
 3644154993.7890748978 |   709294
 3644154994.7890839577 |   709293
 3644154995.7895121574 |   709292
 3644154996.7892079353 |   709288
 3644154997.7891130447 |   709287
 3644154998.7891230583 |   709283
 3644154999.7889227867 |   709280
 3644155000.7890372276 |   709279
 3644155001.7890472412 |   709277
 3644155002.7894721031 |   709277
 3644155003.7890648842 |   709279
 3644155004.7890748978 |   709282
 3644155005.7890839577 |   709286
 3644155006.7890920639 |   709288
 3644155007.7891030312 |   709290
 3644155008.7895269394 |   709291
 3644155009.7891201973 |   709291
 3644155010.7891311646 |   709288
 3644155011.7890348434 |   709287
 3644155012.7891478539 |   709285
 3644155013.7890558243 |   709282
 3644155014.7891669273 |   709281
 3644155015.7894878387 |   709279
 3644155016.7892899513 |   709278
 3644155017.7890911102 |   709277
 3644155018.7892041206 |   709279
 3644155019.7891111374 |   709280
 3644155020.7893280983 |   709282
 3644155021.7893371582 |   709284
 3644155022.7893481255 |   709285
 3644155023.7893548012 |   709286
 3644155024.7893648148 |   709285
 3644155025.7893748283 |   709284
 3644155026.7891740799 |   709282
 3644155027.7892889977 |   709279
 3644155028.7894039154 |   709278
  3644155029.789411068 |   709274
 3644155030.7892122269 |   709274
 3644155031.7894310951 |   709274
 3644155032.7896471024 |   709276
 3644155033.7894477844 |   709277
 3644155034.7893548012 |   709280
 3644155035.7893629074 |   709283
 3644155036.7893719673 |   709285
 3644155037.7894868851 |   709287
 3644155038.7893900871 |   709286
 3644155039.7894001007 |   709287
 3644155040.7893071175 |   709286
 3644155041.7895231247 |   709285
 3644155042.7893238068 |   709284
 3644155043.7894392014 |   709283
 3644155044.7894468307 |   709283
 3644155045.7895607948 |   709282
 3644155046.7898840904 |   709282
 3644155047.7897868156 |   709281
  3644155048.789484024 |   709281
 3644155049.7894949913 |   709282
  3644155050.789607048 |   709282
 3644155051.7895121574 |   709283
 3644155052.7895231247 |   709283
 3644155053.7895298004 |   709283
  3644155054.789539814 |   709283
 3644155055.7895498276 |   709283
 3644155056.7895579338 |   709282
 3644155057.7894639969 |   709281
  3644155058.789577961 |   709280
 3644155059.7895860672 |   709281
 3644155060.7897000313 |   709281
  3644155061.789607048 |   709281
 3644155062.7896142006 |   709280
 3644155063.7896242142 |   709280
 3644155064.7896342278 |   709278
 3644155065.7895379066 |   709275
 3644155066.7899651527 |   709273
 3644155067.7895588875 |   709272
 3644155068.7896709442 |   709270
 3644155069.7895750999 |   709270
 3644155070.7896900177 |   709272
 3644155071.7896990776 |   709275
  3644155072.790186882 |   709278
 3644155073.7902021408 |   709283
 3644155074.7898302078 |   709289
 3644155075.7897357941 |   709292
 3644155076.7896418571 |   709293
 3644155077.7897539139 |   709290
 3644155078.7897629738 |   709286
  3644155079.789773941 |   709280
 3644155080.7896780968 |   709273
 3644155081.7897911072 |   709266
 3644155082.7898030281 |   709260
   3644155083.79018116 |   709258
 3644155084.7897148132 |   709258
 3644155085.7898302078 |   709262
 3644155086.7900462151 |   709268
 3644155087.7898478508 |   709277
 3644155088.7897529602 |   709288
 3644155089.7898659706 |   709296
   3644155090.78977108 |   709303
 3644155091.7898859978 |   709305
 3644155092.7897901535 |   709303
 3644155093.7899031639 |   709297
 3644155094.7898101807 |   709288
 3644155095.7898178101 |   709278
   3644155096.78982687 |   709267
 3644155097.7899417877 |   709259
 3644155098.7898459435 |   709253
 3644155099.7899599075 |   709253
 3644155100.7906990051 |   709257
 3644155101.7898740768 |   709263
 3644155102.7898831367 |   709272
  3644155103.789894104 |   709283
 3644155104.7900052071 |   709292
 3644155105.7900152206 |   709299
 3644155106.7899222374 |   709301
 3644155107.7898249626 |   709300
 3644155108.7899389267 |   709296
 3644155109.7919449806 |   709288
  3644155110.791809082 |   709278
 3644155111.7916498184 |   709267
 3644155112.7918138504 |   709258
 3644155113.7919840813 |   709251
 3644155114.7918071747 |   709249
 3644155115.7915849686 |   709251
 3644155116.7918052673 |   709256
 3644155117.7916030884 |   709263
 3644155118.7918229103 |   709272
 3644155119.7917881012 |   709281
 3644155120.7918381691 |   709288
  3644155121.791847229 |   709293
 3644155122.7918581963 |   709294
 3644155123.7919750214 |   709293
 3644155124.7918791771 |   709288
 3644155125.7919931412 |   709281
 3644155126.7917881012 |   709274
 3644155127.7919082642 |   709267
 3644155128.7919192314 |   709262
 3644155129.7919278145 |   709257
 3644155130.7917861938 |   709257
 3644155131.7918410301 |   709258
 3644155132.7919559479 |   709262
 3644155133.7919659615 |   709268
 3644155134.7917761803 |   709275
 3644155135.7919850349 |   709281
 3644155136.7918891907 |   709285
 3644155137.7920031548 |   709289
 3644155138.7919092178 |   709290
 3644155139.7920231819 |   709289
  3644155140.791929245 |   709286
 3644155141.7923541069 |   709282
 3644155142.7918419838 |   709277
 3644155143.7920608521 |   709271
 3644155144.7920732498 |   709267
 3644155145.7923922539 |   709263
 3644155146.7918801308 |   709263
  3644155147.792098999 |   709263
 3644155148.7920050621 |   709266
 3644155149.7919111252 |   709271
 3644155150.7920250893 |   709277
 3644155151.7920331955 |   709281
 3644155152.7920422554 |   709286
 3644155153.7923650742 |   709288
 3644155154.7920618057 |   709287
 3644155155.7920708656 |   709283
 3644155156.7921848297 |   709279
 3644155157.7919869423 |   709273
 3644155158.7920999527 |   709267
 3644155159.7920079231 |   709260
 3644155160.7921190262 |   709256
 3644155161.7920241356 |   709255
 3644155162.7920341492 |   709255
 3644155163.7920432091 |   709259
 3644155164.7922611237 |   709265
 3644155165.7920618057 |   709272
 3644155166.7921772003 |   709279
 3644155167.7922902107 |   709284
  3644155168.792195797 |   709289
 3644155169.7922048569 |   709290
 3644155170.7922139168 |   709289
  3644155171.792224884 |   709286
 3644155172.7921299934 |   709280
 3644155173.7922430038 |   709274
 3644155174.7926702499 |   709267
 3644155175.7923660278 |   709261
 3644155176.7922711372 |   709257
 3644155177.7922811508 |   709255
 3644155178.7926030159 |   709256
   3644155179.79271698 |   709260
 3644155180.7922058105 |   709264
 3644155181.7923202515 |   709271
  3644155182.792224884 |   709278
 3644155183.7923388481 |   709284
  3644155184.792140007 |   709289
 3644155185.7924609184 |   709293
  3644155186.792263031 |   709293
 3644155187.7924818993 |   709292
 3644155188.7922821045 |   709288
 3644155189.7923960686 |   709283
 3644155190.7928218842 |   709276
 3644155191.7924151421 |   709269
 3644155192.7924251556 |   709263
 3644155193.7928509712 |   709259
 3644155194.7924442291 |   709256
 3644155195.7923488617 |   709256
 3644155196.7924628258 |   709255
 3644155197.7924718857 |   709260
 3644155198.7924809456 |   709266
 3644155199.7922830582 |   709272
 3644155200.7925009727 |   709278
 3644155201.7925109863 |   709283
 3644155202.7925209999 |   709287
 3644155203.7923212051 |   709288
 3644155204.7925391197 |   709286
 3644155205.7924442291 |   709282
 3644155206.7925581932 |   709277
 3644155207.7924628258 |   709271
 3644155208.7927851677 |   709265
 3644155209.7923779488 |   709262
  3644155210.792596817 |   709259
 3644155211.7925019264 |   709260
 3644155212.7926158905 |   709264
 3644155213.7926249504 |   709265
 3644155214.7925300598 |   709269
 3644155215.7926440239 |   709273
 3644155216.7926540375 |   709276
 3644155217.7926640511 |   709277
 3644155218.7925682068 |   709279
  3644155219.792787075 |   709278
 3644155220.7926921844 |   709277
 3644155221.7927012444 |   709275
 3644155222.7925028801 |   709272
 3644155223.7926168442 |   709270
 3644155224.7926259041 |   709269
 3644155225.7927398682 |   709268
 3644155226.7925419807 |   709268
 3644155227.7926549911 |   709269
 3644155228.7926640511 |   709269
 3644155229.7926740646 |   709269
 3644155230.7926831245 |   709271
 3644155231.7926931381 |   709268
 3644155232.7927031517 |   709268
 3644155233.7927112579 |   709266
 3644155234.7931380272 |   709265
 3644155235.7927308083 |   709264
 3644155236.7927398682 |   709263
 3644155237.7926459312 |   709264
 3644155238.7927598953 |   709268
 3644155239.7927689552 |   709271
 3644155240.7928829193 |   709275
 3644155241.7927889824 |   709277
 3644155242.7932138443 |   709281
 3644155243.7929129601 |   709280
 3644155244.7929210663 |   709281
 3644155245.7928261757 |   709278
 3644155246.7932519913 |   709273
 3644155247.7927422523 |   709267
 3644155248.7933750153 |   709263
 3644155249.7927598953 |   709257
 3644155250.7929792404 |   709254
 3644155251.7927789688 |   709254
 3644155252.7929968834 |   709256
 3644155253.7923822403 |   709260
 3644155254.7929120064 |   709266
   3644155255.79292202 |   709272
 3644155256.7932429314 |   709278
 3644155257.7924189568 |   709283
 3644155258.7929501534 |   709286
 3644155259.7930641174 |   709286
  3644155260.792552948 |   709284
 3644155261.7929792404 |   709279
 3644155262.7930932045 |   709272
 3644155263.7933101654 |   709264
 3644155264.7929039001 |   709259
 3644155265.7930169106 |   709255
 3644155266.7933392525 |   709253
 3644155267.7930369377 |   709253
 3644155268.7926292419 |   709256
 3644155269.7934718132 |   709260
 3644155270.7926478386 |   709265
 3644155271.7931790352 |   709269
 3644155272.7933959961 |   709275
 3644155273.7935109138 |   709278
 3644155274.7931032181 |   709280
 3644155275.7932171822 |   709281
 3644155276.7927060127 |   709279
 3644155277.7927150726 |   709275
 3644155278.7927250862 |   709272
 3644155279.7927341461 |   709268
 3644155280.7932639122 |   709263
 3644155281.7932739258 |   709262
 3644155282.7931799889 |   709260
 3644155283.7926678658 |   709260
 3644155284.7927818298 |   709260
 3644155285.7935199738 |   709262
 3644155286.7935299873 |   709263
 3644155287.7927069664 |   709267
 3644155288.7928209305 |   709268
 3644155289.7928290367 |   709268
 3644155290.7928390503 |   709270
 3644155291.7927451134 |   709269
 3644155292.7928590775 |   709269
 3644155293.7928681374 |   709266
 3644155294.7928771973 |   709266
 3644155295.7927832603 |   709263
 3644155296.7928948402 |   709263
 3644155297.7929058075 |   709261
 3644155298.7928118706 |   709262
 3644155299.7930288315 |   709263
 3644155300.7929348946 |   709263
 3644155301.7929439545 |   709267
  3644155302.792953968 |   709268
 3644155303.7929639816 |   709270
 3644155304.7930760384 |   709272
 3644155305.7930860519 |   709272
 3644155306.7928881645 |   709271
 3644155307.7930021286 |   709269
  3644155308.792907238 |   709266
 3644155309.7931251526 |   709262
 3644155310.7929258347 |   709257
 3644155311.7930388451 |   709255
 3644155312.7929449081 |   709253
 3644155313.7930579185 |   709252
 3644155314.7930679321 |   709254
 3644155315.7930779457 |   709258
 3644155316.7931919098 |   709261
 3644155317.7932009697 |   709267
 3644155318.7930021286 |   709270
 3644155319.7931170464 |   709275
 3644155320.7932291031 |   709275
 3644155321.7930312157 |   709277
 3644155322.7931451797 |   709274
 3644155323.7931542397 |   709270
 3644155324.7931642532 |   709266
 3644155325.7930688858 |   709261
 3644155326.7932872772 |   709256
 3644155327.7930879593 |   709251
 3644155328.7932009697 |   709248
 3644155329.7931070328 |   709248
 3644155330.7939500809 |   709249
 3644155331.7931261063 |   709251
 3644155332.7932400703 |   709256
 3644155333.7931461334 |   709263
 3644155334.7933630943 |   709269
 3644155335.7933731079 |   709273
  3644155336.793279171 |   709277
 3644155337.7931838036 |   709278
  3644155338.794025898 |   709278
 3644155339.7933068275 |   709274
  3644155340.793525219 |   709269
 3644155341.7933249474 |   709264
 3644155342.7933349609 |   709258
  3644155343.793241024 |   709252
 3644155344.7932500839 |   709249
  3644155345.794093132 |   709246
 3644155346.7932701111 |   709246
 3644155347.7933831215 |   709249
 3644155348.7932891846 |   709253
  3644155349.794131279 |   709259
 3644155350.7933082581 |   709266
 3644155351.7934212685 |   709272
 3644155352.7934308052 |   709278
 3644155353.7934398651 |   709281
 3644155354.7934498787 |   709283
 3644155355.7934598923 |   709281
 3644155356.7934689522 |   709277
 3644155357.7934789658 |   709271
 3644155358.7934880257 |   709264
 3644155359.7933940887 |   709256
 3644155360.7935070992 |   709249
 3644155361.7935171127 |   709245
 3644155362.7935261726 |   709244
 3644155363.7935361862 |   709246
 3644155364.7942752838 |   709250
 3644155365.7935552597 |   709257
 3644155366.7935652733 |   709265
 3644155367.7934699059 |   709273
 3644155368.7935838699 |   709279
 3644155369.7938022614 |   709283
 3644155370.7939162254 |   709284
 3644155371.7935080528 |   709282
 3644155372.7936220169 |   709277
  3644155373.793943882 |   709271
 3644155374.7936420441 |   709262
  3644155375.793859005 |   709254
 3644155376.7936601639 |   709249
 3644155377.7935652733 |   709244
  3644155378.793680191 |   709241
 3644155379.7935848236 |   709242
 3644155380.7936992645 |   709245
 3644155381.7936038971 |   709251
  3644155382.793612957 |   709257
 3644155383.7937269211 |   709264
 3644155384.7966532707 |   709271
 3644155385.7941632271 |   709275
  3644155386.793651104 |   709278
 3644155387.7937660217 |   709277
 3644155388.7937750816 |   709276
 3644155389.7937841415 |   709271
 3644155390.7936892509 |   709264
  3644155391.793803215 |   709256
 3644155392.7937092781 |   709250
 3644155393.7937188148 |   709244
 3644155394.7937278748 |   709240
 3644155395.7937369347 |   709239
 3644155396.7938508987 |   709241
 3644155397.7938609123 |   709245
 3644155398.7936620712 |   709251
 3644155399.7937760353 |   709257
 3644155400.7937850952 |   709263
 3644155401.7937941551 |   709268
 3644155402.7937002182 |   709270
 3644155403.7938141823 |   709271
 3644155404.7938232422 |   709270
 3644155405.7941451073 |   709268
 3644155406.7938418388 |   709264
 3644155407.7939562798 |   709260
  3644155408.793967247 |   709257
 3644155409.7937669754 |   709254
 3644155410.7939839363 |   709252
 3644155411.7938909531 |   709250
 3644155412.7940039635 |   709249
 3644155413.7939090729 |   709249
  3644155414.794023037 |   709250
  3644155415.794344902 |   709250
 3644155416.7943539619 |   709253
  3644155417.793844223 |   709255
 3644155418.7940611839 |   709259
  3644155419.793861866 |   709263
 3644155420.7940812111 |   709266
 3644155421.7938818932 |   709269
 3644155422.7939949036 |   709273
 3644155423.7940049171 |   709273
 3644155424.7940139771 |   709271
 3644155425.7939190865 |   709269
 3644155426.7940340042 |   709263
 3644155427.7940440178 |   709256
 3644155428.7939481735 |   709250
 3644155429.7943749428 |   709244
 3644155430.7940711975 |   709239
 3644155431.7940812111 |   709238
 3644155432.7940912247 |   709239
 3644155433.7941012383 |   709243
 3644155434.7944221497 |   709250
 3644155435.7941198349 |   709257
 3644155436.7940239906 |   709265
 3644155437.7941389084 |   709274
 3644155438.7940440178 |   709278
 3644155439.7941579819 |   709280
 3644155440.7940630913 |   709279
 3644155441.7940731049 |   709275
 3644155442.7940821648 |   709268
 3644155443.7941961288 |   709259
 3644155444.7941012383 |   709250
 3644155445.7943191528 |   709242
 3644155446.7941198349 |   709236
 3644155447.7943382263 |   709235
 3644155448.7941379547 |   709236
  3644155449.794356823 |   709241
 3644155450.7942619324 |   709249
  3644155451.794271946 |   709256
 3644155452.7942819595 |   709264
 3644155453.7943959236 |   709272
  3644155454.794301033 |   709276
 3644155455.7943110466 |   709278
  3644155456.794216156 |   709275
 3644155457.7943301201 |   709272
   3644155458.79433918 |   709267
 3644155459.7941408157 |   709258
 3644155460.7942538261 |   709251
 3644155461.7946801186 |   709245
 3644155462.7943768501 |   709239
 3644155463.7942829132 |   709239
 3644155464.7943959236 |   709240
 3644155465.7944059372 |   709244
 3644155466.7947282791 |   709250
 3644155467.7943210602 |   709258
 3644155468.7944350243 |   709266
   3644155469.79433918 |   709272
 3644155470.7944540977 |   709278
 3644155471.7944631577 |   709277
 3644155472.7944731712 |   709275
 3644155473.7944812775 |   709269
 3644155474.7944922447 |   709262
 3644155475.7943968773 |   709253
 3644155476.7945108414 |   709245
 3644155477.7945208549 |   709237
 3644155478.7944259644 |   709233
 3644155479.7944359779 |   709233
 3644155480.7945489883 |   709236
 3644155481.7945580482 |   709242
 3644155482.7945680618 |   709251
 3644155483.7944741249 |   709259
 3644155484.7945871353 |   709266
 3644155485.7948040962 |   709270
 3644155486.7946062088 |   709272
 3644155487.7944078445 |   709270
 3644155488.7946252823 |   709265
 3644155489.7948431969 |   709259
 3644155490.7949571609 |   709252
 3644155491.7945489883 |   709245
 3644155492.7945590019 |   709241
  3644155493.794465065 |   709236
 3644155494.7945790291 |   709236
 3644155495.7949008942 |   709240
 3644155496.7950139046 |   709246
 3644155497.7945022583 |   709253
 3644155498.7946171761 |   709261
 3644155499.7945222855 |   709269
 3644155500.7951569557 |   709273
 3644155501.7946448326 |   709275
 3644155502.7947592735 |   709274
 3644155503.7946639061 |   709271
 3644155504.7947778702 |   709265
 3644155505.7946839333 |   709256
 3644155506.7947969437 |   709250
 3644155507.7947030067 |   709243
 3644155508.7948169708 |   709238
 3644155509.7947211266 |   709236
 3644155510.7948360443 |   709236
 3644155511.7950530052 |   709240
 3644155512.7948541641 |   709244
 3644155513.7946548462 |   709252
 3644155514.7948741913 |   709261
 3644155515.7946748734 |   709267
 3644155516.7952051163 |   709272
 3644155517.7942771912 |   709276
 3644155518.7948079109 |   709276
 3644155519.7948169708 |   709274
 3644155520.7949299812 |   709268
 3644155521.7943148613 |   709262
 3644155522.7948460579 |   709254
  3644155523.794438839 |   709247
 3644155524.7945532799 |   709242
 3644155525.7948741913 |   709236
 3644155526.7949881554 |   709236
 3644155527.7944769859 |   709238
  3644155528.795320034 |   709242
 3644155529.7944960594 |   709249
 3644155530.7950258255 |   709255
 3644155531.7945151329 |   709262
  3644155532.794629097 |   709268
 3644155533.7946381569 |   709273
 3644155534.7950649261 |   709274
 3644155535.7945532799 |   709273
 3644155536.7946658134 |   709272
 3644155537.7945718765 |   709266
 3644155538.7945818901 |   709260
  3644155539.795320034 |   709251
 3644155540.7947058678 |   709244
  3644155541.794713974 |   709238
 3644155542.7951412201 |   709233
  3644155543.794629097 |   709231
 3644155544.7947430611 |   709232
  3644155545.794752121 |   709236
 3644155546.7950758934 |   709242
 3644155547.7953972816 |   709250
 3644155548.7946782112 |   709259
 3644155549.7954158783 |   709265
 3644155550.7948012352 |   709271
 3644155551.7947058678 |   709272
 3644155552.7948198318 |   709270
 3644155553.7948288918 |   709267
 3644155554.7947340012 |   709263
 3644155555.7947449684 |   709256
 3644155556.7947530746 |   709250
 3644155557.7949709892 |   709246
 3644155558.7956061363 |   709242
 3644155559.7947821617 |   709242
 3644155560.7947921753 |   709243
 3644155561.7949061394 |   709245
  3644155562.794916153 |   709251
 3644155563.7953410149 |   709258
 3644155564.7948312759 |   709264
  3644155565.794839859 |   709269
 3644155566.7949528694 |   709272
  3644155567.794962883 |   709273
 3644155568.7948679924 |   709272
 3644155569.7949819565 |   709267
 3644155570.7947831154 |   709261
 3644155571.7948970795 |   709253
 3644155572.7949061394 |   709247
  3644155573.794916153 |   709242
 3644155574.7948212624 |   709237
 3644155575.7949352264 |   709237
  3644155576.795568943 |   709239
 3644155577.7949538231 |   709242
  3644155578.794962883 |   709247
 3644155579.7949738503 |   709251
 3644155580.7956080437 |   709255
 3644155581.7949919701 |   709258
 3644155582.7950019836 |   709259
 3644155583.7950119972 |   709257
 3644155584.7949171066 |   709255
 3644155585.7949261665 |   709252
 3644155586.7950410843 |   709249
 3644155587.7950491905 |   709248
 3644155588.7949562073 |   709246
 3644155589.7951731682 |   709245
 3644155590.7950792313 |   709246
 3644155591.7958168983 |   709247
 3644155592.7949929237 |   709248
 3644155593.7950019836 |   709248
 3644155594.7951169014 |   709249
 3644155595.7951259613 |   709248
 3644155596.7951350212 |   709247
 3644155597.7950410843 |   709248
 3644155598.7954668999 |   709249
 3644155599.7952680588 |   709250
 3644155600.7951741219 |   709250
 3644155601.7950801849 |   709253
 3644155602.7952971458 |   709254
 3644155603.7950992584 |   709258
 3644155604.7952122688 |   709259
 3644155605.7950119972 |   709261
 3644155606.7952308655 |   709263
 3644155607.7950329781 |   709263
  3644155608.795249939 |   709261
  3644155609.795156002 |   709259
 3644155610.7952690125 |   709256
  3644155611.795279026 |   709252
 3644155612.7952890396 |   709249
 3644155613.7952980995 |   709247
 3644155614.7954120636 |   709245
 3644155615.7957339287 |   709246
 3644155616.7953262329 |   709247
 3644155617.7952308655 |   709252
 3644155618.7952418327 |   709255
 3644155619.7953548431 |   709259
 3644155620.7953648567 |   709262
 3644155621.7952699661 |   709265
  3644155622.795279026 |   709266
 3644155623.7953929901 |   709265
 3644155624.7952990532 |   709262
 3644155625.7953081131 |   709259
 3644155626.7953181267 |   709255
 3644155627.7953281403 |   709252
 3644155628.7952332497 |   709249
 3644155629.7954502106 |   709247
 3644155630.7953562737 |   709246
 3644155631.7953662872 |   709248
 3644155632.7953748703 |   709250
 3644155633.7953848839 |   709253
 3644155634.7952899933 |   709257
 3644155635.7954030037 |   709259
 3644155636.7955169678 |   709260
  3644155637.795527935 |   709260
 3644155638.7954330444 |   709259
 3644155639.7955460548 |   709258
 3644155640.7955551147 |   709257
  3644155641.795981884 |   709254
 3644155642.7955751419 |   709252
 3644155643.7954802513 |   709251
 3644155644.7956991196 |   709249
 3644155645.7956032753 |   709250
 3644155646.7956132889 |   709248
 3644155647.7954149246 |   709249
 3644155648.7959451675 |   709249
 3644155649.7955379486 |   709249
  3644155650.795650959 |   709251
 3644155651.7955570221 |   709250
 3644155652.7955670357 |   709250
 3644155653.7955751419 |   709249
 3644155654.7960019112 |   709249
 3644155655.7955951691 |   709249
 3644155656.7957081795 |   709250
 3644155657.7957181931 |   709251
 3644155658.7956242561 |   709252
 3644155659.7956328392 |   709254
 3644155660.7957472801 |   709255
 3644155661.7959651947 |   709255
 3644155662.7960791588 |   709255
 3644155663.7956709862 |   709253
 3644155664.7956800461 |   709251
 3644155665.7957940102 |   709247
 3644155666.7956991196 |   709244
 3644155667.7957100868 |   709242
 3644155668.7957191467 |   709238
 3644155669.7958331108 |   709239
 3644155670.7957382202 |   709241
 3644155671.7958512306 |   709246
 3644155672.7957582474 |   709249
 3644155673.7958712578 |   709256
 3644155674.7958798409 |   709262
 3644155675.7962031364 |   709265
 3644155676.7957949638 |   709267
 3644155677.7959089279 |   709266
 3644155678.7960219383 |   709262
 3644155679.7959280014 |   709258
 3644155680.7959370613 |   709251
 3644155681.7958431244 |   709244
 3644155682.7961659431 |   709237
 3644155683.7962789536 |   709234
 3644155684.7958722115 |   709233
 3644155685.7958812714 |   709234
 3644155686.7959952354 |   709238
 3644155687.7960042953 |   709246
 3644155688.7960138321 |   709255
  3644155689.796022892 |   709263
 3644155690.7961368561 |   709271
  3644155691.796251297 |   709276
 3644155692.7960519791 |   709276
 3644155693.7960629463 |   709273
 3644155694.7961750031 |   709267
 3644155695.7961850166 |   709258
 3644155696.7960910797 |   709247
 3644155697.7961001396 |   709238
 3644155698.7961091995 |   709230
 3644155699.7962241173 |   709223
 3644155700.7961292267 |   709224
 3644155701.7961368561 |   709227
 3644155702.7961468697 |   709235
 3644155703.7962622643 |   709245
 3644155704.7961659431 |   709254
 3644155705.7961769104 |   709264
 3644155706.7962899208 |   709271
 3644155707.7964038849 |   709274
 3644155708.7964129448 |   709274
 3644155709.7934422493 |   709270
 3644155710.7934508324 |   709261
 3644155711.7935638428 |   709253
 3644155712.7935729027 |   709243
 3644155713.7935819626 |   709236
 3644155714.7935919762 |   709231
 3644155715.7936000824 |   709228
 3644155716.7937130928 |   709232
 3644155717.7936182022 |   709235
 3644155718.7936272621 |   709243
 3644155719.7936372757 |   709248
 3644155720.7937498093 |   709254
 3644155721.7936549187 |   709260
 3644155722.7936630249 |   709262
 3644155723.7936730385 |   709262
 3644155724.7937860489 |   709259
 3644155725.7937941551 |   709256
 3644155726.7936992645 |   709251
 3644155727.7937102318 |   709244
 3644155728.7938218117 |   709241
 3644155729.7938308716 |   709237
  3644155730.793735981 |   709233
 3644155731.7937450409 |   709233
 3644155732.7937531471 |   709234
 3644155733.7938671112 |   709237
 3644155734.7938761711 |   709241
  3644155735.793885231 |   709244
 3644155736.7938938141 |   709248
 3644155737.7939019203 |   709254
 3644155738.7939119339 |   709256
 3644155739.7938170433 |   709259
 3644155740.7938261032 |   709258
 3644155741.7939391136 |   709257
 3644155742.7939481735 |   709254
 3644155743.7939572334 |   709249
  3644155744.793861866 |   709245
 3644155745.7938699722 |   709240
 3644155746.7939829826 |   709237
 3644155747.7938890457 |   709235
 3644155748.7940020561 |   709235
 3644155749.7939071655 |   709238
 3644155750.7940201759 |   709241
   3644155751.79413414 |   709245
 3644155752.7940378189 |   709249
 3644155753.7940478325 |   709252
 3644155754.7941608429 |   709254
 3644155755.7940649986 |   709254
 3644155756.7940740585 |   709252
 3644155757.7991881371 |   709250
 3644155758.7940921783 |   709247
 3644155759.7942051888 |   709243
 3644155760.7941098213 |   709239
 3644155761.7941188812 |   709234
 3644155762.7941288948 |   709232
 3644155763.7942409515 |   709232
 3644155764.7942509651 |   709233
 3644155765.7941551208 |   709235
 3644155766.7941651344 |   709241
 3644155767.7941732407 |   709247
 3644155768.7941832542 |   709252
 3644155769.7941908836 |   709256
 3644155770.7993059158 |   709258
 3644155771.7941060066 |   709259
 3644155772.7942180634 |   709256
 3644155773.7941231728 |   709251
 3644155774.7943410873 |   709245
 3644155775.7941422462 |   709238
 3644155776.7942538261 |   709232
